t,x,y
81.630000,0.166999,0.384416
81.640000,0.170862,0.388199
81.650000,0.174763,0.392004
81.660000,0.178702,0.395828
81.670000,0.182680,0.399671
81.680000,0.186696,0.403531
81.690000,0.190750,0.407407
81.700000,0.194844,0.411298
81.710000,0.198976,0.415203
81.720000,0.203148,0.419120
81.730000,0.207359,0.423049
81.740000,0.211609,0.426987
81.750000,0.215898,0.430934
81.760000,0.220228,0.434888
81.770000,0.224596,0.438848
81.780000,0.229004,0.442813
81.790000,0.233452,0.446781
81.800000,0.237940,0.450751
81.810000,0.242467,0.454723
81.820000,0.247035,0.458693
81.830000,0.251641,0.462662
81.840000,0.256288,0.466628
81.850000,0.260974,0.470588
81.860000,0.265700,0.474543
81.870000,0.270465,0.478491
81.880000,0.275269,0.482430
81.890000,0.280113,0.486359
81.900000,0.284997,0.490277
81.910000,0.289919,0.494181
81.920000,0.294880,0.498072
81.930000,0.299880,0.501947
81.940000,0.304919,0.505804
81.950000,0.309996,0.509644
81.960000,0.315112,0.513463
81.970000,0.320265,0.517261
81.980000,0.325457,0.521036
81.990000,0.330686,0.524787
82.000000,0.335953,0.528512
82.010000,0.341256,0.532211
82.020000,0.346597,0.535880
82.030000,0.351974,0.539519
82.040000,0.357387,0.543127
82.050000,0.362836,0.546702
82.060000,0.368321,0.550242
82.070000,0.373841,0.553746
82.080000,0.379396,0.557212
82.090000,0.384985,0.560639
82.100000,0.390608,0.564026
82.110000,0.396265,0.567370
82.120000,0.401956,0.570671
82.130000,0.407679,0.573926
82.140000,0.413434,0.577135
82.150000,0.419221,0.580295
82.160000,0.425040,0.583406
82.170000,0.430889,0.586464
82.180000,0.436769,0.589470
82.190000,0.442678,0.592421
82.200000,0.448617,0.595316
82.210000,0.454584,0.598153
82.220000,0.460580,0.600930
82.230000,0.466603,0.603647
82.240000,0.472653,0.606301
82.250000,0.478729,0.608890
82.260000,0.484830,0.611414
82.270000,0.490957,0.613870
82.280000,0.497107,0.616258
82.290000,0.503282,0.618574
82.300000,0.509479,0.620818
82.310000,0.515698,0.622988
82.320000,0.521938,0.625083
82.330000,0.528199,0.627100
82.340000,0.534480,0.629038
82.350000,0.540780,0.630896
82.360000,0.547098,0.632671
82.370000,0.553433,0.634363
82.380000,0.559784,0.635969
82.390000,0.566152,0.637488
82.400000,0.572534,0.638919
82.410000,0.578930,0.640259
82.420000,0.585339,0.641507
82.430000,0.591760,0.642662
82.440000,0.598192,0.643721
82.450000,0.604634,0.644684
82.460000,0.611085,0.645548
82.470000,0.617544,0.646312
82.480000,0.624011,0.646974
82.490000,0.630484,0.647533
82.500000,0.636961,0.647988
82.510000,0.643443,0.648336
82.520000,0.649928,0.648576
82.530000,0.656414,0.648707
82.540000,0.662901,0.648727
82.550000,0.669388,0.648634
82.560000,0.675874,0.648428
82.570000,0.682357,0.648106
82.580000,0.688835,0.647667
82.590000,0.695309,0.647110
82.600000,0.701777,0.646433
82.610000,0.708238,0.645635
82.620000,0.714690,0.644715
82.630000,0.721132,0.643671
82.640000,0.727563,0.642502
82.650000,0.733981,0.641207
82.660000,0.740386,0.639784
82.670000,0.746776,0.638232
82.680000,0.753150,0.636550
82.690000,0.759507,0.634737
82.700000,0.765845,0.632792
82.710000,0.772162,0.630714
82.720000,0.778459,0.628501
82.730000,0.784732,0.626153
82.740000,0.790981,0.623669
82.750000,0.797205,0.621047
82.760000,0.803402,0.618288
82.770000,0.809570,0.615390
82.780000,0.815709,0.612352
82.790000,0.821817,0.609174
82.800000,0.827892,0.605855
82.810000,0.833933,0.602395
82.820000,0.839939,0.598793
82.830000,0.845909,0.595048
82.840000,0.851840,0.591161
82.850000,0.857732,0.587130
82.860000,0.863582,0.582956
82.870000,0.869390,0.578638
82.880000,0.875154,0.574177
82.890000,0.880873,0.569572
82.900000,0.886545,0.564822
82.910000,0.892169,0.559929
82.920000,0.897743,0.554893
82.930000,0.903267,0.549713
82.940000,0.908737,0.544389
82.950000,0.914154,0.538923
82.960000,0.919515,0.533315
82.970000,0.924820,0.527565
82.980000,0.930066,0.521674
82.990000,0.935253,0.515643
83.000000,0.940378,0.509472
83.010000,0.945442,0.503163
83.020000,0.950441,0.496715
83.030000,0.955376,0.490132
83.040000,0.960243,0.483412
83.050000,0.965043,0.476559
83.060000,0.969774,0.469572
83.070000,0.974434,0.462454
83.080000,0.979023,0.455206
83.090000,0.983538,0.447830
83.100000,0.987979,0.440326
83.110000,0.992344,0.432698
83.120000,0.996633,0.424947
83.130000,1.000843,0.417075
83.140000,1.004974,0.409084
83.150000,1.009024,0.400976
83.160000,1.012993,0.392754
83.170000,1.016879,0.384419
83.180000,1.020681,0.375974
83.190000,1.024398,0.367422
83.200000,1.028029,0.358766
83.210000,1.031573,0.350007
83.220000,1.035029,0.341149
83.230000,1.038396,0.332194
83.240000,1.041672,0.323146
83.250000,1.044858,0.314008
83.260000,1.047952,0.304782
83.270000,1.050953,0.295472
83.280000,1.053861,0.286081
83.290000,1.056675,0.276612
83.300000,1.059393,0.267069
83.310000,1.062016,0.257455
83.320000,1.064542,0.247774
83.330000,1.066971,0.238029
83.340000,1.069303,0.228224
83.350000,1.071536,0.218363
83.360000,1.073670,0.208449
83.370000,1.075704,0.198486
83.380000,1.077639,0.188478
83.390000,1.079474,0.178429
83.400000,1.081208,0.168343
83.410000,1.082841,0.158224
83.420000,1.084372,0.148075
83.430000,1.085802,0.137902
83.440000,1.087130,0.127708
83.450000,1.088356,0.117496
83.460000,1.089480,0.107272
83.470000,1.090501,0.097040
83.480000,1.091421,0.086803
83.490000,1.092238,0.076565
83.500000,1.092952,0.066332
83.510000,1.093564,0.056107
83.520000,1.094074,0.045893
83.530000,1.094482,0.035697
83.540000,1.094788,0.025521
83.550000,1.094993,0.015369
83.560000,1.095096,0.005247
83.570000,1.095098,-0.004842
83.580000,1.094999,-0.014895
83.590000,1.094800,-0.024906
83.600000,1.094501,-0.034872
83.610000,1.094103,-0.044788
83.620000,1.093605,-0.054652
83.630000,1.093010,-0.064458
83.640000,1.092316,-0.074203
83.650000,1.091526,-0.083884
83.660000,1.090639,-0.093495
83.670000,1.089656,-0.103035
83.680000,1.088579,-0.112498
83.690000,1.087407,-0.121882
83.700000,1.086141,-0.131182
83.710000,1.084783,-0.140396
83.720000,1.083334,-0.149520
83.730000,1.081793,-0.158550
83.740000,1.080163,-0.167483
83.750000,1.078444,-0.176317
83.760000,1.076637,-0.185048
83.770000,1.074743,-0.193672
83.780000,1.072764,-0.202187
83.790000,1.070700,-0.210591
83.800000,1.068552,-0.218880
83.810000,1.066323,-0.227051
83.820000,1.064012,-0.235103
83.830000,1.061621,-0.243032
83.840000,1.059152,-0.250836
83.850000,1.056605,-0.258513
83.860000,1.053982,-0.266060
83.870000,1.051284,-0.273476
83.880000,1.048513,-0.280758
83.890000,1.045669,-0.287904
83.900000,1.042755,-0.294913
83.910000,1.039771,-0.301783
83.920000,1.036720,-0.308512
83.930000,1.033602,-0.315099
83.940000,1.030418,-0.321542
83.950000,1.027171,-0.327839
83.960000,1.023862,-0.333990
83.970000,1.020492,-0.339994
83.980000,1.017063,-0.345849
83.990000,1.013576,-0.351554
84.000000,1.010032,-0.357109
84.010000,1.006434,-0.362512
84.020000,1.002782,-0.367764
84.030000,0.999079,-0.372863
84.040000,0.995326,-0.377809
84.050000,0.991523,-0.382601
84.060000,0.987674,-0.387240
84.070000,0.983779,-0.391726
84.080000,0.979840,-0.396057
84.090000,0.975859,-0.400234
84.100000,0.971836,-0.404257
84.110000,0.967774,-0.408126
84.120000,0.963674,-0.411841
84.130000,0.959538,-0.415404
84.140000,0.955366,-0.418813
84.150000,0.951162,-0.422070
84.160000,0.946926,-0.425174
84.170000,0.942659,-0.428128
84.180000,0.938363,-0.430931
84.190000,0.934041,-0.433584
84.200000,0.929692,-0.436088
84.210000,0.925319,-0.438444
84.220000,0.920924,-0.440653
84.230000,0.916507,-0.442715
84.240000,0.912070,-0.444633
84.250000,0.907615,-0.446406
84.260000,0.903142,-0.448037
84.270000,0.898654,-0.449527
84.280000,0.894152,-0.450877
84.290000,0.889637,-0.452087
84.300000,0.885111,-0.453161
84.310000,0.880575,-0.454099
84.320000,0.876030,-0.454903
84.330000,0.871477,-0.455573
84.340000,0.866918,-0.456113
84.350000,0.862355,-0.456524
84.360000,0.857788,-0.456807
84.370000,0.853219,-0.456964
84.380000,0.848650,-0.456996
84.390000,0.844080,-0.456907
84.400000,0.839512,-0.456697
84.410000,0.834946,-0.456368
84.420000,0.830385,-0.455922
84.430000,0.825828,-0.455362
84.440000,0.821278,-0.454689
84.450000,0.816735,-0.453905
84.460000,0.812200,-0.453012
84.470000,0.807675,-0.452012
84.480000,0.803160,-0.450907
84.490000,0.798657,-0.449700
84.500000,0.794167,-0.448392
84.510000,0.789690,-0.446986
84.520000,0.785227,-0.445483
84.530000,0.780780,-0.443886
84.540000,0.776350,-0.442197
84.550000,0.771937,-0.440417
84.560000,0.767542,-0.438550
84.570000,0.763166,-0.436597
84.580000,0.758810,-0.434561
84.590000,0.754475,-0.432443
84.600000,0.750162,-0.430246
84.610000,0.745870,-0.427972
84.620000,0.741602,-0.425623
84.630000,0.737358,-0.423202
84.640000,0.733139,-0.420710
84.650000,0.728944,-0.418149
84.660000,0.724776,-0.415523
84.670000,0.720634,-0.412833
84.680000,0.716519,-0.410081
84.690000,0.712433,-0.407269
84.700000,0.708374,-0.404400
84.710000,0.704345,-0.401476
84.720000,0.700345,-0.398499
84.730000,0.696375,-0.395470
84.740000,0.692436,-0.392393
84.750000,0.688527,-0.389269
84.760000,0.684650,-0.386101
84.770000,0.680805,-0.382890
84.780000,0.676993,-0.379638
84.790000,0.673213,-0.376348
84.800000,0.669466,-0.373022
84.810000,0.665752,-0.369661
84.820000,0.662073,-0.366269
84.830000,0.658427,-0.362846
84.840000,0.654816,-0.359394
84.850000,0.651239,-0.355917
84.860000,0.647698,-0.352415
84.870000,0.644191,-0.348892
84.880000,0.640720,-0.345347
84.890000,0.637284,-0.341785
84.900000,0.633884,-0.338205
84.910000,0.630520,-0.334611
84.920000,0.627192,-0.331005
84.930000,0.623900,-0.327387
84.940000,0.620644,-0.323760
84.950000,0.617425,-0.320126
84.960000,0.614242,-0.316486
84.970000,0.611095,-0.312843
84.980000,0.607985,-0.309198
84.990000,0.604911,-0.305552
85.000000,0.601874,-0.301908
85.010000,0.598873,-0.298266
85.020000,0.595909,-0.294630
85.030000,0.592981,-0.291000
85.040000,0.590089,-0.287378
85.050000,0.587233,-0.283765
85.060000,0.584413,-0.280164
85.070000,0.581630,-0.276575
85.080000,0.578882,-0.273000
85.090000,0.576170,-0.269442
85.100000,0.573493,-0.265900
85.110000,0.570851,-0.262377
85.120000,0.568245,-0.258874
85.130000,0.565674,-0.255392
85.140000,0.563137,-0.251934
85.150000,0.560635,-0.248499
85.160000,0.558167,-0.245090
85.170000,0.555733,-0.241708
85.180000,0.553333,-0.238354
85.190000,0.550966,-0.235029
85.200000,0.548632,-0.231734
85.210000,0.546331,-0.228472
85.220000,0.544063,-0.225242
85.230000,0.541826,-0.222047
85.240000,0.539622,-0.218886
85.250000,0.537449,-0.215762
85.260000,0.535306,-0.212675
85.270000,0.533195,-0.209626
85.280000,0.531114,-0.206617
85.290000,0.529062,-0.203648
85.300000,0.527041,-0.200721
85.310000,0.525048,-0.197836
85.320000,0.523084,-0.194994
85.330000,0.521148,-0.192196
85.340000,0.519240,-0.189442
85.350000,0.517359,-0.186735
85.360000,0.515505,-0.184074
85.370000,0.513677,-0.181460
85.380000,0.511875,-0.178895
85.390000,0.510099,-0.176378
85.400000,0.508348,-0.173910
85.410000,0.506621,-0.171493
85.420000,0.504918,-0.169126
85.430000,0.503238,-0.166811
85.440000,0.501581,-0.164547
85.450000,0.499947,-0.162336
85.460000,0.498334,-0.160178
85.470000,0.496743,-0.158073
85.480000,0.495173,-0.156022
85.490000,0.493623,-0.154026
85.500000,0.492092,-0.152084
85.510000,0.490581,-0.150198
85.520000,0.489088,-0.148367
85.530000,0.487613,-0.146591
85.540000,0.486156,-0.144872
85.550000,0.484716,-0.143210
85.560000,0.483292,-0.141604
85.570000,0.481883,-0.140055
85.580000,0.480490,-0.138563
85.590000,0.479112,-0.137128
85.600000,0.477748,-0.135750
85.610000,0.476397,-0.134430
85.620000,0.475059,-0.133168
85.630000,0.473733,-0.131963
85.640000,0.472419,-0.130816
85.650000,0.471117,-0.129727
85.660000,0.469825,-0.128695
85.670000,0.468543,-0.127721
85.680000,0.467270,-0.126804
85.690000,0.466006,-0.125945
85.700000,0.464751,-0.125143
85.710000,0.463503,-0.124398
85.720000,0.462263,-0.123710
85.730000,0.461029,-0.123079
85.740000,0.459801,-0.122504
85.750000,0.458579,-0.121986
85.760000,0.457361,-0.121524
85.770000,0.456148,-0.121117
85.780000,0.454939,-0.120766
85.790000,0.453732,-0.120470
85.800000,0.452529,-0.120228
85.810000,0.451328,-0.120041
85.820000,0.450128,-0.119908
85.830000,0.448929,-0.119828
85.840000,0.447731,-0.119801
85.850000,0.446533,-0.119826
85.860000,0.445334,-0.119904
85.870000,0.444135,-0.120033
85.880000,0.442934,-0.120212
85.890000,0.441730,-0.120442
85.900000,0.440525,-0.120722
85.910000,0.439316,-0.121051
85.920000,0.438103,-0.121428
85.930000,0.436887,-0.121853
85.940000,0.435666,-0.122325
85.950000,0.434440,-0.122844
85.960000,0.433209,-0.123408
85.970000,0.431972,-0.124018
85.980000,0.430729,-0.124671
85.990000,0.429479,-0.125368
86.000000,0.428221,-0.126108
86.010000,0.426956,-0.126890
86.020000,0.425683,-0.127712
86.030000,0.424402,-0.128575
86.040000,0.423112,-0.129477
86.050000,0.421812,-0.130418
86.060000,0.420503,-0.131397
86.070000,0.419184,-0.132412
86.080000,0.417855,-0.133463
86.090000,0.416515,-0.134549
86.100000,0.415164,-0.135669
86.110000,0.413801,-0.136822
86.120000,0.412427,-0.138007
86.130000,0.411041,-0.139223
86.140000,0.409643,-0.140469
86.150000,0.408232,-0.141744
86.160000,0.406808,-0.143048
86.170000,0.405371,-0.144378
86.180000,0.403920,-0.145735
86.190000,0.402456,-0.147117
86.200000,0.400978,-0.148522
86.210000,0.399485,-0.149951
86.220000,0.397978,-0.151401
86.230000,0.396457,-0.152872
86.240000,0.394921,-0.154363
86.250000,0.393370,-0.155873
86.260000,0.391803,-0.157400
86.270000,0.390222,-0.158944
86.280000,0.388625,-0.160503
86.290000,0.387012,-0.162077
86.300000,0.385383,-0.163663
86.310000,0.383738,-0.165262
86.320000,0.382078,-0.166872
86.330000,0.380401,-0.168491
86.340000,0.378708,-0.170119
86.350000,0.376998,-0.171755
86.360000,0.375273,-0.173398
86.370000,0.373530,-0.175045
86.380000,0.371772,-0.176697
86.390000,0.369997,-0.178353
86.400000,0.368205,-0.180010
86.410000,0.366396,-0.181668
86.420000,0.364571,-0.183326
86.430000,0.362730,-0.184983
86.440000,0.360872,-0.186637
86.450000,0.358997,-0.188288
86.460000,0.357106,-0.189935
86.470000,0.355198,-0.191575
86.480000,0.353274,-0.193209
86.490000,0.351334,-0.194835
86.500000,0.349378,-0.196452
86.510000,0.347405,-0.198059
86.520000,0.345417,-0.199655
86.530000,0.343412,-0.201238
86.540000,0.341392,-0.202809
86.550000,0.339356,-0.204365
86.560000,0.337305,-0.205906
86.570000,0.335238,-0.207431
86.580000,0.333156,-0.208938
86.590000,0.331059,-0.210427
86.600000,0.328948,-0.211897
86.610000,0.326821,-0.213346
86.620000,0.324681,-0.214774
86.630000,0.322526,-0.216180
86.640000,0.320357,-0.217563
86.650000,0.318175,-0.218921
86.660000,0.315979,-0.220254
86.670000,0.313770,-0.221561
86.680000,0.311548,-0.222842
86.690000,0.309313,-0.224094
86.700000,0.307066,-0.225318
86.710000,0.304807,-0.226512
86.720000,0.302536,-0.227675
86.730000,0.300253,-0.228808
86.740000,0.297960,-0.229908
86.750000,0.295655,-0.230975
86.760000,0.293340,-0.232009
86.770000,0.291015,-0.233008
86.780000,0.288680,-0.233972
86.790000,0.286336,-0.234899
86.800000,0.283983,-0.235790
86.810000,0.281620,-0.236644
86.820000,0.279250,-0.237459
86.830000,0.276871,-0.238236
86.840000,0.274485,-0.238973
86.850000,0.272092,-0.239669
86.860000,0.269692,-0.240325
86.870000,0.267286,-0.240940
86.880000,0.264873,-0.241513
86.890000,0.262455,-0.242043
86.900000,0.260033,-0.242530
86.910000,0.257605,-0.242973
86.920000,0.255173,-0.243372
86.930000,0.252738,-0.243726
86.940000,0.250299,-0.244035
86.950000,0.247857,-0.244299
86.960000,0.245413,-0.244516
86.970000,0.242967,-0.244687
86.980000,0.240519,-0.244811
86.990000,0.238071,-0.244888
87.000000,0.235622,-0.244917
87.010000,0.233173,-0.244897
87.020000,0.230724,-0.244830
87.030000,0.228276,-0.244714
87.040000,0.225830,-0.244549
87.050000,0.223386,-0.244335
87.060000,0.220943,-0.244071
87.070000,0.218504,-0.243758
87.080000,0.216068,-0.243395
87.090000,0.213637,-0.242981
87.100000,0.211209,-0.242518
87.110000,0.208786,-0.242004
87.120000,0.206369,-0.241440
87.130000,0.203958,-0.240825
87.140000,0.201553,-0.240159
87.150000,0.199155,-0.239443
87.160000,0.196764,-0.238676
87.170000,0.194381,-0.237858
87.180000,0.192007,-0.236989
87.190000,0.189642,-0.236070
87.200000,0.187286,-0.235100
87.210000,0.184940,-0.234079
87.220000,0.182604,-0.233007
87.230000,0.180280,-0.231885
87.240000,0.177967,-0.230713
87.250000,0.175666,-0.229491
87.260000,0.173377,-0.228218
87.270000,0.171102,-0.226896
87.280000,0.168839,-0.225524
87.290000,0.166591,-0.224102
87.300000,0.164358,-0.222632
87.310000,0.162139,-0.221112
87.320000,0.159936,-0.219544
87.330000,0.157748,-0.217927
87.340000,0.155577,-0.216263
87.350000,0.153423,-0.214550
87.360000,0.151286,-0.212791
87.370000,0.149167,-0.210984
87.380000,0.147067,-0.209131
87.390000,0.144985,-0.207232
87.400000,0.142922,-0.205287
87.410000,0.140879,-0.203297
87.420000,0.138856,-0.201262
87.430000,0.136854,-0.199183
87.440000,0.134873,-0.197060
87.450000,0.132913,-0.194894
87.460000,0.130975,-0.192685
87.470000,0.129060,-0.190434
87.480000,0.127167,-0.188141
87.490000,0.125297,-0.185808
87.500000,0.123451,-0.183434
87.510000,0.121628,-0.181020
87.520000,0.119830,-0.178567
87.530000,0.118057,-0.176076
87.540000,0.116309,-0.173547
87.550000,0.114586,-0.170981
87.560000,0.112890,-0.168379
87.570000,0.111219,-0.165741
87.580000,0.109575,-0.163068
87.590000,0.107958,-0.160361
87.600000,0.106368,-0.157620
87.610000,0.104805,-0.154847
87.620000,0.103271,-0.152042
87.630000,0.101765,-0.149206
87.640000,0.100287,-0.146340
87.650000,0.098838,-0.143444
87.660000,0.097418,-0.140520
87.670000,0.096028,-0.137568
87.680000,0.094667,-0.134589
87.690000,0.093336,-0.131585
87.700000,0.092035,-0.128555
87.710000,0.090765,-0.125501
87.720000,0.089525,-0.122424
87.730000,0.088317,-0.119324
87.740000,0.087139,-0.116203
87.750000,0.085993,-0.113061
87.760000,0.084878,-0.109900
87.770000,0.083795,-0.106720
87.780000,0.082743,-0.103523
87.790000,0.081724,-0.100309
87.800000,0.080737,-0.097079
87.810000,0.079783,-0.093835
87.820000,0.078861,-0.090576
87.830000,0.077971,-0.087305
87.840000,0.077115,-0.084023
87.850000,0.076291,-0.080729
87.860000,0.075500,-0.077426
87.870000,0.074742,-0.074114
87.880000,0.074018,-0.070794
87.890000,0.073326,-0.067468
87.900000,0.072668,-0.064136
87.910000,0.072044,-0.060799
87.920000,0.071452,-0.057459
87.930000,0.070895,-0.054116
87.940000,0.070370,-0.050772
87.950000,0.069879,-0.047427
87.960000,0.069422,-0.044083
87.970000,0.068997,-0.040740
87.980000,0.068607,-0.037400
87.990000,0.068249,-0.034064
88.000000,0.067925,-0.030732
88.010000,0.067635,-0.027406
88.020000,0.067377,-0.024087
88.030000,0.067153,-0.020775
88.040000,0.066962,-0.017473
88.050000,0.066804,-0.014180
88.060000,0.066678,-0.010898
88.070000,0.066586,-0.007629
88.080000,0.066526,-0.004372
88.090000,0.066498,-0.001129
88.100000,0.066503,0.002099
88.110000,0.066540,0.005311
88.120000,0.066609,0.008507
88.130000,0.066710,0.011684
88.140000,0.066843,0.014842
88.150000,0.067007,0.017980
88.160000,0.067202,0.021098
88.170000,0.067429,0.024194
88.180000,0.067686,0.027267
88.190000,0.067974,0.030316
88.200000,0.068292,0.033340
88.210000,0.068641,0.036339
88.220000,0.069019,0.039312
88.230000,0.069427,0.042257
88.240000,0.069864,0.045173
88.250000,0.070330,0.048061
88.260000,0.070825,0.050918
88.270000,0.071348,0.053745
88.280000,0.071900,0.056539
88.290000,0.072479,0.059301
88.300000,0.073086,0.062030
88.310000,0.073720,0.064724
88.320000,0.074380,0.067383
88.330000,0.075067,0.070006
88.340000,0.075780,0.072593
88.350000,0.076519,0.075142
88.360000,0.077283,0.077653
88.370000,0.078072,0.080125
88.380000,0.078885,0.082557
88.390000,0.079723,0.084949
88.400000,0.080584,0.087300
88.410000,0.081469,0.089610
88.420000,0.082376,0.091877
88.430000,0.083306,0.094101
88.440000,0.084258,0.096281
88.450000,0.085232,0.098417
88.460000,0.086226,0.100509
88.470000,0.087242,0.102555
88.480000,0.088277,0.104555
88.490000,0.089332,0.106508
88.500000,0.090407,0.108415
88.510000,0.091501,0.110274
88.520000,0.092612,0.112085
88.530000,0.093742,0.113847
88.540000,0.094889,0.115561
88.550000,0.096053,0.117226
88.560000,0.097234,0.118840
88.570000,0.098430,0.120405
88.580000,0.099642,0.121919
88.590000,0.100868,0.123382
88.600000,0.102109,0.124794
88.610000,0.103364,0.126155
88.620000,0.104632,0.127464
88.630000,0.105913,0.128721
88.640000,0.107206,0.129925
88.650000,0.108511,0.131077
88.660000,0.109828,0.132177
88.670000,0.111155,0.133223
88.680000,0.112492,0.134216
88.690000,0.113839,0.135157
88.700000,0.115195,0.136043
88.710000,0.116559,0.136877
88.720000,0.117932,0.137657
88.730000,0.119312,0.138383
88.740000,0.120700,0.139056
88.750000,0.122093,0.139675
88.760000,0.123493,0.140240
88.770000,0.124898,0.140752
88.780000,0.126308,0.141210
88.790000,0.127722,0.141615
88.800000,0.129140,0.141966
88.810000,0.130561,0.142264
88.820000,0.131985,0.142509
88.830000,0.133411,0.142701
88.840000,0.134839,0.142840
88.850000,0.136268,0.142926
88.860000,0.137697,0.142960
88.870000,0.139127,0.142941
88.880000,0.140556,0.142871
88.890000,0.141984,0.142749
88.900000,0.143411,0.142575
88.910000,0.144835,0.142351
88.920000,0.146257,0.142076
88.930000,0.147677,0.141750
88.940000,0.149092,0.141374
88.950000,0.150504,0.140949
88.960000,0.151911,0.140475
88.970000,0.153313,0.139952
88.980000,0.154710,0.139380
88.990000,0.156101,0.138761
89.000000,0.157485,0.138095
89.010000,0.158862,0.137381
89.020000,0.160233,0.136622
89.030000,0.161595,0.135817
89.040000,0.162949,0.134966
89.050000,0.164294,0.134072
89.060000,0.165630,0.133133
89.070000,0.166956,0.132151
89.080000,0.168273,0.131126
89.090000,0.169579,0.130060
89.100000,0.170874,0.128952
89.110000,0.172158,0.127804
89.120000,0.173430,0.126615
89.130000,0.174690,0.125388
89.140000,0.175938,0.124122
89.150000,0.177172,0.122819
89.160000,0.178394,0.121479
89.170000,0.179602,0.120103
89.180000,0.180796,0.118691
89.190000,0.181975,0.117246
89.200000,0.183141,0.115766
89.210000,0.184291,0.114255
89.220000,0.185426,0.112711
89.230000,0.186545,0.111136
89.240000,0.187648,0.109532
89.250000,0.188735,0.107898
89.260000,0.189806,0.106236
89.270000,0.190860,0.104547
89.280000,0.191897,0.102831
89.290000,0.192916,0.101091
89.300000,0.193919,0.099325
89.310000,0.194903,0.097537
89.320000,0.195869,0.095726
89.330000,0.196817,0.093894
89.340000,0.197747,0.092041
89.350000,0.198658,0.090169
89.360000,0.199550,0.088279
89.370000,0.200424,0.086372
89.380000,0.201278,0.084448
89.390000,0.202113,0.082509
89.400000,0.202928,0.080556
89.410000,0.203724,0.078590
89.420000,0.204500,0.076612
89.430000,0.205256,0.074624
89.440000,0.205992,0.072625
89.450000,0.206708,0.070618
89.460000,0.207404,0.068603
89.470000,0.208080,0.066582
89.480000,0.208736,0.064555
89.490000,0.209371,0.062525
89.500000,0.209987,0.060491
89.510000,0.210581,0.058455
89.520000,0.211156,0.056418
89.530000,0.211710,0.054381
89.540000,0.212243,0.052346
89.550000,0.212757,0.050313
89.560000,0.213250,0.048284
89.570000,0.213722,0.046259
89.580000,0.214175,0.044240
89.590000,0.214607,0.042229
89.600000,0.215019,0.040225
89.610000,0.215412,0.038230
89.620000,0.215784,0.036246
89.630000,0.216137,0.034273
89.640000,0.216469,0.032313
89.650000,0.216783,0.030366
89.660000,0.217077,0.028434
89.670000,0.217352,0.026518
89.680000,0.217607,0.024619
89.690000,0.217844,0.022738
89.700000,0.218062,0.020876
89.710000,0.218262,0.019034
89.720000,0.218443,0.017213
89.730000,0.218606,0.015414
89.740000,0.218751,0.013639
89.750000,0.218879,0.011888
89.760000,0.218989,0.010163
89.770000,0.219082,0.008464
89.780000,0.219158,0.006792
89.790000,0.219218,0.005149
89.800000,0.219262,0.003535
89.810000,0.219289,0.001952
89.820000,0.219301,0.000400
89.830000,0.219297,-0.001120
89.840000,0.219278,-0.002606
89.850000,0.219245,-0.004058
89.860000,0.219197,-0.005475
89.870000,0.219136,-0.006856
89.880000,0.219060,-0.008200
89.890000,0.218972,-0.009506
89.900000,0.218870,-0.010773
89.910000,0.218756,-0.012000
89.920000,0.218630,-0.013188
89.930000,0.218493,-0.014334
89.940000,0.218344,-0.015437
89.950000,0.218184,-0.016498
89.960000,0.218014,-0.017516
89.970000,0.217834,-0.018489
89.980000,0.217644,-0.019416
89.990000,0.217446,-0.020298
90.000000,0.217239,-0.021134
90.010000,0.217023,-0.021922
90.020000,0.216800,-0.022661
90.030000,0.216570,-0.023353
90.040000,0.216334,-0.023995
90.050000,0.216091,-0.024587
90.060000,0.215842,-0.025128
90.070000,0.215588,-0.025619
90.080000,0.215330,-0.026058
90.090000,0.215067,-0.026444
90.100000,0.214801,-0.026778
90.110000,0.214532,-0.027058
90.120000,0.214260,-0.027285
90.130000,0.213986,-0.027458
90.140000,0.213711,-0.027575
90.150000,0.213435,-0.027638
90.160000,0.213159,-0.027645
90.170000,0.212882,-0.027596
90.180000,0.212607,-0.027491
90.190000,0.212333,-0.027330
90.200000,0.212060,-0.027111
90.210000,0.211791,-0.026835
90.220000,0.211524,-0.026502
90.230000,0.211261,-0.026110
90.240000,0.211002,-0.025661
90.250000,0.210748,-0.025153
90.260000,0.210499,-0.024587
90.270000,0.210256,-0.023963
90.280000,0.210020,-0.023279
90.290000,0.209791,-0.022536
90.300000,0.209569,-0.021735
90.310000,0.209356,-0.020874
90.320000,0.209152,-0.019954
90.330000,0.208957,-0.018975
90.340000,0.208773,-0.017937
90.350000,0.208599,-0.016839
90.360000,0.208436,-0.015682
90.370000,0.208285,-0.014466
90.380000,0.208147,-0.013190
90.390000,0.208022,-0.011856
90.400000,0.207910,-0.010462
90.410000,0.207813,-0.009010
90.420000,0.207730,-0.007499
90.430000,0.207663,-0.005929
90.440000,0.207612,-0.004301
90.450000,0.207577,-0.002615
90.460000,0.207560,-0.000871
90.470000,0.207560,0.000931
90.480000,0.207578,0.002790
90.490000,0.207616,0.004706
90.500000,0.207673,0.006679
90.510000,0.207750,0.008708
90.520000,0.207847,0.010794
90.530000,0.207966,0.012935
90.540000,0.208106,0.015131
90.550000,0.208269,0.017382
90.560000,0.208454,0.019688
90.570000,0.208662,0.022048
90.580000,0.208895,0.024461
90.590000,0.209152,0.026927
90.600000,0.209434,0.029446
